,title,imdb_id,budget,revenue
39310,The Antidote,754401,0,0
39311,Being Lincoln: Men with Hats,-1,-1,-1
39312,Blinded by Open Arms,-1,-1,-1
39313,Blood on the Wall$,712841,0,0
39314,Bloodstained Romance,50427,1000,0
39315,Carmilla's Kiss,-1,-1,-1
39316,The Ceremony,762302,0,0
39317,Children of Congo: From War to Witches,319799,0,0
39318,The Chosen One,44219,0,0
39319,College Radio Sucks,-1,-1,-1
39320,Color of Truth,247097,0,0
39321,Death Perception,-1,-1,-1
39322,Deep River,362971,0,0
39323,Descansos,564403,0,0
39324,Distortion,79019,0,0
39325,Dogberry and Bob: Private Investigators,728616,17000,0
39326,Down the River,381986,0,0
39327,Empty Fuller,-1,-1,-1
39328,Enemy Alien,452373,0,0
39329,Eye of the Tiger; Thrill of the Fight,-1,-1,-1
39330,Face Eater,596274,0,0
39331,Fourhand,-1,-1,-1
39332,Freedom House,-1,-1,-1
39333,Fugue State,-1,-1,-1
39334,Generation Now,316019,0,0
39335,The Hagstone Demon,77586,0,0
39336,Invisible Bully,-1,-1,-1
39337,I-ology,-1,-1,-1
39338,Ice Bridge: Mackinac Island's Hidden Season,430096,0,0
39339,Imitation Life,34148,0,0
39340,It Wasn't for Love,-1,-1,-1
39341,Kingsbury Run,681088,50000,0
39342,Know Your Mushrooms,30981,0,0
39343,Kosher Chili Cook-Off,-1,-1,-1
39344,Life as a Movie,102386,0,0
39345,The Light,283552,20000000,25975621
39346,Lost Causes,196024,5649897,13656380
39347,Love Suicides,326078,0,0
39348,M for Mississippi: A Road Trip through the Birthplace of the Blues,-1,-1,-1
39349,Shark Huntress,854244,0,0
39350,Maidenhead,526760,0,0
39351,Meaner Than Hell,-1,-1,-1
39352,The Motivator: The Business of Selling Hope,-1,-1,-1
39353,My Buddy Rick: The Making of a One-Man Show,-1,-1,-1
39354,I Am Not Your Friend,103440,0,0
39355,No Sleep,550097,0,0
39356,The Devils Kid,-1,-1,-1
39357,On Point,809314,0,0
39358,On the Lam,94170,0,0
39359,Onward to Calgary,525784,0,0
39360,Overdrawn!,41329,0,0
39361,Paradise Cove,790894,0,0
39362,The First Wave,811769,0,0
39363,The Paralyzing Agent,-1,-1,-1
39364,Park Shanghai,452854,0,0
39365,Park Sharks,-1,-1,-1
39366,A People in the Shadows,766193,0,0
39367,The Perfect Cappuccino,96996,0,0
39368,Peripheral Vision,581916,0,0
39369,Pyrite,674854,0,0
39370,Randomocity,-1,-1,-1
39371,Dead Wrong,379827,0,0
39372,Mr. Bungle: The Night They Came Home,759591,0,0
39373,Redline America,-1,-1,-1
39374,Right on Louise,-1,-1,-1
39375,Riphouse 151: Could've Been's & Wanna Be's,681361,0,0
39376,The Robber,60496,0,0
39377,The Sacrament of Life,-1,-1,-1
39378,Scars of Youth,276870,0,0
39379,Marathon,10518,6500000,21709020
39380,Semblance,423654,0,0
39381,Cold Case,566061,0,0
39382,Our Popcorn Movie Dystopia - Some More News: The Movie,-1,-1,-1
39383,Smart Marks: The Movie,-1,-1,-1
39384,Le strade di Parma,-1,-1,-1
39385,Sunshine Away,-1,-1,-1
39386,Switch,785533,0,0
39387,Take,426272,0,2583
39388,Take a Bow,120464,0,0
39389,Ten Cent Hitman,-1,-1,-1
39390,A Test of Wills,-1,-1,-1
39391,Train Wreck,196292,0,0
39392,Us Sinners,311876,75000,0
39393,VS: The Movie,209523,0,0
39394,Video Space,-1,-1,-1
39395,Vote Jesus: The Chronicles of Ken Stevenson,676544,0,750000
39396,We Are Still Here,291272,0,0
39397,Welcome to Reality,-1,-1,-1
39398,Welfare Checks,-1,-1,-1
39399,Whiffleball,-1,-1,-1
39400,The Willing,257181,0,0
39401,Demonic,774021,0,0
39402,Shooting April,141323,0,0
39403,Landscape Zero,757760,0,0
39404,Zombacter: Center City Contagion,778780,75000,0
39405,Verzus,132890,0,0
39406,Let's Play: A Tale of Two Sisters,-1,-1,-1
39407,Bug Smarts,866573,0,0
39408,Reindeer Games,2155,42000000,32168970
39409,Beeswax,36703,0,0
39410,Johnny Killed the Cat,760617,2000,0
39411,"Bleach: Fade to Black, I Call Your Name",17165,0,6032296
39412,Hellbinders,33926,0,0
39413,One Night Only,896633,0,0
39414,The Con-Heartist,771257,0,0
39415,Springtime in Wushan,665395,0,0
39416,3 of Us,394754,0,0
39417,I Have Loved Living Here,721373,0,0
39418,Dead End,13186,4000000,0
39419,Raspberry Magic,276022,0,0
39420,Rotkäppchen: The Blood of Red Riding Hood,271798,250000,0
39421,The Shot Felt 'Round the World,-1,-1,-1
39422,A Court at the Heart of America,-1,-1,-1
39423,The House on Tabenkin Street,-1,-1,-1
39424,Warriors Heart - Warriors Healing Warriors,-1,-1,-1
39425,Life Is a Banquet,-1,-1,-1
39426,The Life and Death of Gotel Botel,-1,-1,-1
39427,Malls R Us,112798,0,0
39428,Metaphysia 2012,332766,0,0
39429,My Summer with Amanda,-1,-1,-1
39430,Shooting Women,420205,0,0
39431,Tattooed,59165,0,0
39432,Runaways,27586,10000000,2995811
39433,Greys Inbetween,-1,-1,-1
39434,The Limits of What We Know,696755,0,0
39435,Orphans of Apollo,150703,0,0
39436,PrimalRap,-1,-1,-1
39437,Sins of Commission,-1,-1,-1
39438,Speak Easy,450329,0,0
39439,Beetle Queen Conquers Tokyo,68701,0,10068
39440,The Best Government Money Can Buy?,132865,0,0
39441,The Best Sex Education of the 20th Century,-1,-1,-1
39442,The Coca-Cola Case,40376,0,0
39443,The Dark Corner,21336,0,0
39444,Drowning Slowly,-1,-1,-1
39445,Frankie,55061,0,693181
39446,Frautschi,-1,-1,-1
39447,Have You Seen,466654,0,0
39448,Jarring,612270,0,0
39449,Defying the Nazis: The Sharps' War,252451,0,0
39450,The Other War,507806,0,0
39451,Living in the Slums,-1,-1,-1
39452,Somewhere Beyond,198531,0,0
39453,Stanislav Stanek: My Blues and Greens,-1,-1,-1
39454,Bigfoot: The Conspiracy,787084,3000,0
39455,Estella Scrooge: A Christmas Carol with a Twist,-1,-1,-1
39456,The Boy Foretold by the Stars,673816,0,0
39457,Going 4 Broke,777264,0,0
39458,"Oh, the Places You'll Go!",748865,0,0
39459,Tightrope: Americans Reaching for Hope,-1,-1,-1
39460,Parasocial,816397,0,0
39461,League 215,813589,0,0
39462,Fakov in America,-1,-1,-1
39463,Pontiacs Alliance,-1,-1,-1
39464,The Last Wolf: Karl Edward Wagner,776145,0,0
39465,Motion Detected,831600,0,0
39466,The Dirty Dozen,1654,5400000,45300000
39467,Triassic Hunt,793896,0,0
39468,Linen,738665,0,0
39469,A Dream Deferred,778849,0,0
39470,The Instrument of Murder,789489,0,0
39471,Run,7443,45000000,224834564
39472,Comrades & Cash: How Money Found Its Way Through the Iron Curtain,-1,-1,-1
39473,Princess Dayareese,760535,0,0
39474,African Kung-Fu Nazis,735933,0,0
39475,Tightrope: Americans Reaching for Hope,-1,-1,-1
39476,Gorbachev. Heaven,761000,0,0
39477,Who Will Be Eaten,766253,0,0
39478,Island Bruthas,-1,-1,-1
39479,Kendra Cole,-1,-1,-1
39480,The GateKeeper of Enmyoin,-1,-1,-1
39481,On the Move,34376,13000000,3752426
39482,In a Better World,44716,15000000,13004198
39483,Killer Bean Forever,24528,0,0
39484,Man on a Cross,73591,0,0
39485,The Mind of the Demon,-1,-1,-1
39486,Pirating,283548,0,0
39487,Russian Snark,115474,0,0
39488,S.E.R.E.,-1,-1,-1
39489,Salud,74192,0,0
39490,Samson & Delilah,29993,3000000,11500000
39491,The Secret,207703,81000000,414351546
39492,Christmas in the Pines,889637,0,0
39493,Sharp Dressed Men,-1,-1,-1
39494,Taking Out the Trash,311390,0,0
39495,The Other One,261039,0,0
39496,Terminator Genisys,87101,155000000,440603537
39497,You Weren't There: A History of Chicago Punk 1977 to 1984,-1,-1,-1
39498,In the Hands of an Angry God,-1,-1,-1
39499,Kujira,461216,0,0
39500,Life Passion Death,370859,50000,0
39501,Revealing Hate,-1,-1,-1
39502,What Lies Within,-1,-1,-1
39503,Love Is the Way,597295,0,0
39504,Trumpland,421851,0,0
39505,Because of Charley,809989,0,0
39506,Flying Objects: A State Secret,693354,0,0
39507,Wonderful Paradise,746685,0,0
39508,Thank U2,-1,-1,-1
39509,A Promise That Was Broken,647943,0,0
39510,Hope in the Holy Land,-1,-1,-1
39511,Mountain Medicines,808205,0,0
39512,A Promise That Was Broken,647943,0,0
39513,BackPage,421877,0,0
39514,Bigfoot: A Beast on the Run,-1,-1,-1
39515,Camping,13043,0,0
39516,Common Threads: Stories of Life After Trauma,-1,-1,-1
39517,Crucifix Wizard,-1,-1,-1
39518,DMT: The Spirit Molecule,53778,0,0
39519,Doing Agatha,-1,-1,-1
39520,The Fall,618162,0,0
39521,Fifth Form,-1,-1,-1
39522,The Phantoms,738124,0,0
39523,Freshman Psych,270411,0,0
39524,Hiding Halina,-1,-1,-1
39525,Lost Chi,902,18000000,1738611
39526,My Lucy Charm,-1,-1,-1
39527,My Own Two Feet,-1,-1,-1
39528,Oh My Soul,797170,0,0
39529,Partners,260001,0,8265
39530,The Phoenix Lights,74339,0,0
39531,Prometheus Bound: The Epidemic of Hepatitis C,-1,-1,-1
39532,Rejection,59333,0,0
39533,Rivers of a Lost Coast,-1,-1,-1
39534,Say Goodbye to Granddad's Retirement,-1,-1,-1
39535,Schoof,463982,0,0
39536,Sex Drugs Guns,309657,0,0
39537,H20: The Last Extravaganza - Night 1,-1,-1,-1
39538,H20: The Last Extravaganza - Night 2,-1,-1,-1
39539,Unlikely Travellers,788859,840000,0
39540,Waycross,-1,-1,-1
39541,Where Do I Turn?,-1,-1,-1
39542,The House of the Lost on the Cape,760758,0,0
39543,When Girls Attack,-1,-1,-1
39544,Steel-Man,859695,5835,0
39545,In prima linea,789946,0,0
39546,The '56 Fire,-1,-1,-1
39547,All Life,632322,0,0
39548,As Planes Take Off,-1,-1,-1
39549,The Chauffeur,544983,0,0
39550,Clothing Optional,-1,-1,-1
39551,Do It!: A Documentary,-1,-1,-1
39552,A Friend Indeed: The Bill Sackter Story,343787,0,0
39553,Google Darfur,-1,-1,-1
39554,Gospel of Wonderland,-1,-1,-1
39555,Happy Holidays,273791,0,0
39556,Henry Blackhart Is Dead!,-1,-1,-1
39557,Hoopeston,873953,0,0
39558,I Love Hip Hop in Morocco,309639,0,0
39559,Icon,78192,0,0
39560,Jack and Jill,71880,79000000,149673788
39561,JackStock,-1,-1,-1
39562,Justice Incarcerated,-1,-1,-1
39563,Life's a Drag: A 2007 Dragumentary,-1,-1,-1
39564,MatchMakers,654766,0,0
39565,Roma vs Manchester United,-1,-1,-1
39566,The Matter with Clark,698539,0,0
39567,Miller's Tale,111643,0,0
39568,The Path of the Horse,-1,-1,-1
39569,Pedal to the Midnight Sun,-1,-1,-1
39570,Kappa Kappa Die,757853,0,0
39571,Sabar,671046,0,0
39572,The Princess,10198,105000000,270997378
39573,The Bible: A Brickfilm - Part One,778886,0,0
39574,Somatography,-1,-1,-1
39575,Stay the Same Never Change,282753,0,0
39576,Terminus,301729,0,0
39577,The Tragedy of Mister Geppetto,-1,-1,-1
39578,Truth Be Tolled: TURF Special Edition,-1,-1,-1
39579,Unholy,632357,10000000,30763855
39580,The Vanishing Dragon,-1,-1,-1
39581,Wake Up You're Sleeping,-1,-1,-1
39582,The Way of the Bboy,134505,0,0
39583,Young Widow: Naked in the Memorial Playground,-1,-1,-1
39584,Batey Mosquito,-1,-1,-1
39585,Hair Love and Racism,837953,0,0
39586,Beijing: From the Outside In,-1,-1,-1
39587,Black Lightning,67814,0,0
39588,Breathless_GRL,860425,1200000,0
39589,Decline and Fall,26163,7500,1200
39590,Down in the Hollow,-1,-1,-1
39591,Eric Kroll: A Photographer's Life,-1,-1,-1
39592,Faith in Providence,-1,-1,-1
39593,The Formulation of Rectangles,-1,-1,-1
39594,"Good Evening Folks, We're the Pine Box Boys",-1,-1,-1
39595,The Greatest Lesson: Robin's Story,-1,-1,-1
39596,Hollywood Hustle,511832,0,0
39597,Indiana Tim and the Temple of Talocan,-1,-1,-1
39598,Insomniac,293562,0,0
39599,Leftover Voices,-1,-1,-1
39600,Mama and Damian,-1,-1,-1
39601,The Man Who Loved,69928,19000000,11000000
39602,Manowce,-1,-1,-1
39603,Murphy's Law,33055,6000000,9947631
39604,My Mother was a Butterfly,-1,-1,-1
39605,Nightlight,268725,0,0
39606,Nobodies,350083,0,0
39607,"Nowhere, PA",632582,23000,0
39608,People Who Do Noise,68535,10000,0
39609,The Projectionist,589536,0,0
39610,Ser o estar,-1,-1,-1
39611,Snuffin' Zombies,-1,-1,-1
39612,Soul Search,894716,110,0
39613,Uploading to Angels,-1,-1,-1
39614,Very Little Time,294885,0,0
39615,Voile: Sails in the Desert,-1,-1,-1
39616,Where the Lotus Blooms,-1,-1,-1
39617,Working Stiffs,493440,0,0
39618,Wormtooth Nation,77692,0,0
39619,Élan Vital,-1,-1,-1
39620,The Bait Pile,-1,-1,-1
39621,Angels in Our Midst,495753,0,0
39622,Bleed You Sons,-1,-1,-1
39623,Bride & Doom,-1,-1,-1
39624,China Town,307514,0,0
39625,Delivery: En Melodious,-1,-1,-1
39626,Hearsay,-1,-1,-1
39627,I Do?,529250,0,0
39628,Long-Distance Runners: A Cross-Cultural Love Story,-1,-1,-1
39629,LoveLine,887162,0,0
39630,Now Entering: A Millennial Generation,-1,-1,-1
39631,The Receipt,554407,0,0
39632,Ridin' the Dog!,850410,0,0
39633,Salvador Dawning,-1,-1,-1
39634,"Sex, Drugs, and Comedy",-1,-1,-1
39635,Short of the Glory,-1,-1,-1
39636,Silent Treatment,381560,0,0
39637,A Slow Dissolve,-1,-1,-1
39638,Snakeville,81453,0,0
39639,Los sueños de Angélica,-1,-1,-1
39640,Swanland,-1,-1,-1
39641,Understanding Vander,-1,-1,-1
39642,VL Police,-1,-1,-1
39643,Voice of a Mountain,320194,0,0
39644,Way Down Low,-1,-1,-1
39645,Zoomer,16050,0,0
39646,Malou's Christmas,757910,0,0
39647,Camp Unity,-1,-1,-1
39648,Elektra Luxx,56272,0,10
39649,I Am 24,-1,-1,-1
39650,Regresa,270050,0,0
39651,The Rock 'n' Roll Dreams of Duncan Christopher,100077,0,0
39652,Stem Cell,249220,1000000,0
39653,Strings,41630,25000000,149228077
39654,Tinker Tailor Soldier Spy,49517,30000000,80630608
39655,Cheech & Chong's Animated Movie,184322,0,0
39656,Cradled in Wake,-1,-1,-1
39657,Secret Shadow,531446,0,0
39658,Raaz: The Mystery Continues,15980,6250000,8000000
39659,Exhibition on Screen: Raphael Revealed,871434,0,0
39660,Finding Carlos,-1,-1,-1
39661,Dark Zone,873787,0,0
39662,The Factory,136911,25000000,0
39663,A Sunburnt Christmas,768972,0,0
39664,Nurses Do It Better: Computer-Animated,-1,-1,-1
39665,Beating Superbugs: Can We Win?,836166,0,0
39666,2020: The Movie,859323,0,0
39667,Monte Carlo,59860,20000000,39782683
39668,Northern Ballet: Dracula,638588,0,0
39669,Business Not as Usual,464283,0,0
39670,Strain,10514,6500000,12376563
39671,The Beastmaster Chronicles,761153,0,0
39672,Pretenders,802423,15000,0
39673,The Sniper,25551,0,0
39674,The Decline,21137,100000,0
39675,Bedroom Story,762897,40000,0
39676,Infidelity,451156,0,0
39677,The Sam's Day 2 - Alone at the Darkness,-1,-1,-1
39678,Josée,828512,0,0
39679,Four Lions,37495,967686,4658570
39680,"Oceans Apart: Greed, Betrayal and Pacific Island Rugby",766003,0,0
39681,How Do You Know,42888,120000000,48668907
39682,Glow in the Dark,178279,0,0
39683,A Steelhead Quest: Portrait of a Rivered Life,-1,-1,-1
39684,Lodge Money,757764,0,0
39685,The Tunnel,46221,135000,0
39686,Bad for Business,-1,-1,-1
39687,A Warrior's Heart,79699,2500000,0
39688,Ceremony,55246,0,22270
39689,Youthful Journeys of the World,-1,-1,-1
39690,Four Amigos,-1,-1,-1
39691,Burn Rider,-1,-1,-1
39692,The Little Mushroom,-1,-1,-1
39693,Chicagoland Shorts Vol. 4,-1,-1,-1
39694,Chicagoland Shorts Vol. 5,-1,-1,-1
39695,Respect 4 Life,-1,-1,-1
39696,Deadpool Movie in Lego,-1,-1,-1
39697,A Line in the Sand: The Story of America's First Surfing Park,-1,-1,-1
39698,"Goodbye, Lixouri",481154,0,0
39699,Guilt Trip,82687,40000000,41863726
39700,XRCO Awards Nominations,-1,-1,-1
39701,Penguin High,508422,0,0
39702,Golden State Warriors vs Houston Rockets,-1,-1,-1
39703,Golden State Warriors vs Toronto Raptors,-1,-1,-1
39704,Shady River,727750,0,0
39705,Against a Trans Narrative,598117,0,0
39706,Arthur Is Dead,-1,-1,-1
39707,Masked,24356,0,0
39708,Beneath the Surface,203266,0,0
39709,The Bilbee Boys,31730,0,0
39710,Black./Womyn.: Conversations with Lesbians of African Descent,502226,0,0
39711,The Shrine,47763,1500000,0
39712,Deadland Dreaming,-1,-1,-1
39713,The Despair,404571,0,0
39714,Every Hidden Thing,698240,0,0
39715,Fairhaven,111172,0,0
39716,Penguin High 2,508422,0,0
39717,Father As Son,542828,0,0
39718,Final Gifts,-1,-1,-1
39719,First Timers,402468,0,0
39720,Flow Johnson,-1,-1,-1
39721,Frederick Douglass and the White Negro,-1,-1,-1
39722,Glass,450465,20000000,246941965
39723,God Is Dead,554287,0,0
39724,Grapes: The Story of an Aspiring Serial Killer,-1,-1,-1
39725,In the Shadows,246741,1600000,6263224
39726,"Invocation, Kumbha Mela",-1,-1,-1
39727,Jim and the Infidels,-1,-1,-1
39728,Los Angeles Football Club vs Real Salt Lake,-1,-1,-1
39729,Los Angeles Galaxy vs San Jose Earthquakes,-1,-1,-1
39730,Meat Cleaver Love,-1,-1,-1
39731,Meat the Truth,72123,0,0
39732,The Money Fix,185753,0,0
39733,"Murder, Spies & Voting Lies: The Clint Curtis Story",36016,0,0
39734,My Eating Team Has a Paddling Problem,-1,-1,-1
39735,Naked Under Heaven,-1,-1,-1
39736,Nisei Dialect,-1,-1,-1
39737,The Orange Bowl Stadium: Remembering 70 Years of Greatness,-1,-1,-1
39738,Out Late,194099,0,0
39739,Painted Smiles,-1,-1,-1
39740,Project Clear Visions: The Anthrax Conspiracy,-1,-1,-1
39741,Red Apples Falling,-1,-1,-1
39742,Rosa and the Executioner of the Fiend,-1,-1,-1
39743,Round Trip,759125,0,0
39744,San Francisco: Still Wild at Heart,-1,-1,-1
39745,Scalp,448471,0,0
39746,Subjectified: Nine Young Women Talk About Sex,322262,0,0
39747,Twist of Fate,404845,0,0
39748,"Ride, Rise, Roar",66124,0,0
39749,Widowbago: A Journey Back to Life,-1,-1,-1
39750,The Wind and the Long Black Scarf,-1,-1,-1
39751,The World of Z,610133,0,0
39752,Young Ip Man: Crisis Time,751391,0,0
39753,Tainted Shield,-1,-1,-1
39754,The Odyssey,493416,0,0
39755,Dark Fears,554515,0,0
39756,Shoestring Spectacle: Surviving the Last Stub Master,-1,-1,-1
39757,Butterfly,1954,13000000,96060858
39758,Dillon: World Champion Gunslinger,-1,-1,-1
39759,Herskovits at the Heart of Blackness,-1,-1,-1
39760,House of Dreams: The Planet Funk Story,-1,-1,-1
39761,It Came from Yesterday,462048,0,0
39762,Sunny,410207,0,0
39763,The Inheritance,61613,500000,0
39764,Honor in the Valley of Tears,-1,-1,-1
39765,Polish Bar,268761,0,0
39766,Queen of the Lot,47058,0,0
39767,Prague Conservatory,-1,-1,-1
39768,The Voyage of Bashô,589953,0,0
39769,Throw Everything Into Play,387818,0,0
39770,Fear of a Black Planet,882504,0,0
39771,The Youngest Evangelist,850962,0,0
39772,Outlaw's Buckle,869423,0,0
39773,The Day I Died: Unclosed Case,609598,0,0
39774,God City Da Movie,798725,0,0
39775,Trump vs Hollywood,-1,-1,-1
39776,No Love for the Young,760417,0,0
39777,Phantom Rider,82802,1600000,0
39778,Triple Love,438355,0,0
39779,RAPublic,237203,0,0
39780,321 Action,-1,-1,-1
39781,Toys in the Attic,108869,0,0
39782,Elizabeth Teixeira's Family,-1,-1,-1
39783,2020,773655,0,0
39784,The Karma Effect,820681,0,0
39785,Sword Art Online: Progressive - Aria of a Starless Night,761898,0,0
39786,The Trap,9820,15000000,92108518
39787,"I Can't Give Away: Si Loin, Si Proche",-1,-1,-1
39788,Tardy Terror,-1,-1,-1
39789,Rise of the Paladin,-1,-1,-1
39790,Passport Preachers,-1,-1,-1
39791,How to Go Viral,800675,0,0
39792,Alone Together,826113,0,0
39793,Anatomy of Failure,581119,0,0
39794,Beyond Belief: Honeymoon at Burning Man,-1,-1,-1
39795,Stand by Me Doraemon 2,728754,0,0
39796,Detox,777428,0,0
39797,"Dionysus, Help Me...",-1,-1,-1
39798,Connecting the Dots... Covid Conspiracies,-1,-1,-1
39799,Collectors,647785,0,0
39800,The Green Rush,96854,0,0
39801,Petersburg Solution Interviews Petersburg City Council Candidate Marcus Squires,-1,-1,-1
39802,A Christmas Love,626313,0,0
39803,Petersburg Solution Interview with Council Candidate Sam Jean (Petersburg - Ward 4),-1,-1,-1
39804,Legendary,43922,0,0
39805,Losing Ground,273896,0,0
39806,Consumed,333665,0,0
39807,Paranoia,115348,35000000,13785015
39808,My Sediments Exactly,-1,-1,-1
39809,One Week,18635,0,0
39810,Pigweed Philosopher: The Untethered Zen of Kimball Johnson,-1,-1,-1
39811,In the Earth,748853,0,0
39812,Siblings,105299,500000,0
39813,The Skeleptica Effect,-1,-1,-1
39814,Solitaire,149087,1700000,7029858
39815,Still Bittersweet,-1,-1,-1
39816,The Stray Bullet,70909,0,0
39817,Tomorrow for a Dollar,-1,-1,-1
39818,Toot Blues,257030,25,0
39819,Trapped in Katrina,36605,0,0
39820,Operation Seawolf,-1,-1,-1
39821,The Liar Shepherd,-1,-1,-1
39822,Discovering Deerpath,650513,0,0
39823,Good Old Friends,866378,0,0
39824,One Summer Night,649831,18500,0
39825,Birth,10740,20000000,0
39826,Down by the River Thames,772954,0,0
39827,Absolute Evil - Final Exit,-1,-1,-1
39828,Alien Presence,248714,1000000,0
39829,Jan.E.Man,-1,-1,-1
39830,Frame 313: The JFK Assassination Theories,127795,150000,0
39831,The Garden of Sinners: Oblivion Recording,23166,0,0
39832,The Great Gatsby,64682,105000000,351040419
39833,Dawn of the Beast,786584,0,0
39834,The Girl Who Kicked the Hornet's Nest,33613,4000000,43498108
39835,It's a Perfect Night for Suicide,-1,-1,-1
39836,People on Monday,-1,-1,-1
39837,The Dinosaur Experiment,230453,0,0
39838,Speed-Dating,55879,0,0
39839,A Mother's Courage: Talking Back to Autism,140783,0,0
39840,Moonlight Murders,208916,0,0
39841,An Inconvenient Attachment,-1,-1,-1
39842,If I Can't Have You...,798067,0,0
39843,The Devil in the Room,784800,0,0
39844,Terezin - Children of the Holocaust,787390,6000,20000
39845,The Younger and the Last of the Vengeants,-1,-1,-1
39846,Punk'n'Politics,-1,-1,-1
39847,Zeros and Ones,762433,0,0
39848,The Miracle in Manhattan,465524,0,0
39849,One Week 'Til Doomsday,-1,-1,-1
39850,Meltdown,950,80000000,660998756
39851,WithinWithouT,-1,-1,-1
39852,"Petersburg Solution Interviews Misty Blanco's Rock the Vote Show Artists in Richmond, VA",-1,-1,-1
39853,Laffghanistan: Comedy Down Range,116059,120000,0
39854,The Land of Refuge,-1,-1,-1
